Trade Date,Index Value,High,Low,Total Market Value,Dividend Market Value
2007-07-13,2032.16,2032.28,2017.28,3217247186102.0,0.0
2007-07-12,2021.03,2021.03,1990.89,3199625502139.0,0.0
2007-07-11,1984.08,1984.67,1965.61,3153473993082.0,46875716.0
2007-07-10,1971.89,1989.35,1970.36,3140379362055.0,0.0
2007-07-09,1989.2,1992.55,1982.37,3167953932521.0,0.0
2007-07-06,1988.31,1989.43,1973.4,3166534349973.0,0.0
2007-07-05,1981.06,1983.1,1964.49,3154994678874.0,0.0
2007-07-03,1965.2,1965.2,1953.93,3129734158242.0,0.0
2007-07-02,1954.12,1954.24,1939.74,3112091075467.0,0.0
2007-06-29,1934.1,1947.0,1920.83,3080198576937.0,0.0
2007-06-28,1931.67,1945.12,1930.53,3076332979070.0,0.0
2007-06-27,1933.06,1934.03,1899.92,3078540304853.0,0.0
2007-06-26,1908.64,1924.42,1901.18,3039657673483.0,10956763.0
2007-06-25,1912.9,1934.84,1905.02,3046432084699.0,0.0
2007-06-22,1921.94,1940.28,1917.52,3060844393437.0,0.0
2007-06-21,1941.32,1943.42,1915.77,3091699472579.0,0.0
2007-06-20,1922.12,1948.58,1922.07,3061115975359.0,0.0
2007-06-19,1941.75,1946.88,1932.75,3092390729545.0,0.0
2007-06-18,1944.37,1947.79,1939.27,3096551122813.0,0.0
2007-06-15,1942.41,1946.7,1937.99,3100895564347.0,0.0
2007-06-14,1924.54,1929.59,1913.53,3072357782108.0,19386891.0
2007-06-13,1913.87,1913.87,1892.55,3055333796722.0,0.0
2007-06-12,1890.67,1911.14,1887.77,3018294134308.0,35639649.0
2007-06-11,1901.96,1917.43,1900.73,3036325179128.0,0.0
2007-06-08,1906.26,1906.79,1876.52,3043181600516.0,19910612.0
2007-06-07,1882.17,1918.82,1882.17,3004725830121.0,0.0
2007-06-06,1914.85,1924.51,1908.8,3056903365275.0,57845174.0
2007-06-05,1932.35,1932.94,1916.38,3086148251793.0,29144690.0
2007-06-04,1933.73,1935.85,1920.21,3088352501391.0,0.0
2007-06-01,1928.26,1940.81,1925.65,3079612753268.0,30278029.0
2007-05-31,1928.19,1931.1,1919.27,3097181475678.0,0.0
2007-05-30,1918.08,1918.08,1884.45,3080946433524.0,608065147.0
2007-05-29,1899.79,1904.31,1887.26,3051562025998.0,0.0
2007-05-25,1889.25,1892.71,1877.73,3034641454110.0,0.0
2007-05-24,1874.6,1911.48,1869.51,3011103458953.0,0.0
2007-05-23,1904.41,1925.43,1903.87,3058986697536.0,0.0
2007-05-22,1916.45,1921.81,1905.77,3078322403280.0,0.0
2007-05-21,1911.16,1919.6,1897.86,3069836588860.0,0.0
2007-05-18,1896.93,1898.34,1885.93,3046973436665.0,0.0
2007-05-17,1884.68,1892.71,1882.04,3027293411728.0,0.0
2007-05-16,1891.57,1891.57,1866.98,3038360758472.0,130678740.0
2007-05-15,1871.79,1898.02,1870.24,3006596848345.0,714466840.0
2007-05-14,1888.08,1906.38,1878.63,3032761270092.0,0.0
2007-05-11,1898.79,1899.44,1878.38,3049960372950.0,54908146.0
2007-05-10,1875.2,1902.19,1874.24,3012073304324.0,93995446.0
2007-05-09,1905.65,1909.3,1890.16,3060977715995.0,131678768.0
2007-05-08,1899.83,1901.21,1883.01,3055650532895.0,132164436.0
2007-05-07,1895.96,1901.42,1893.97,3049425824939.0,99236952.0
2007-05-04,1895.7,1905.85,1888.4,3049006196122.0,0.0
2007-05-03,1895.64,1899.49,1888.74,3048913848026.0,426747134.0
2007-05-02,1889.73,1894.3,1874.39,3039405215128.0,0.0
2007-05-01,1873.43,1876.19,1857.33,3013177655389.0,0.0
2007-04-30,1867.75,1891.81,1867.75,3004050343757.0,0.0
2007-04-27,1891.06,1894.97,1883.36,3041538114531.0,142618659.0
2007-04-26,1889.57,1896.77,1884.26,3039139145491.0,0.0
2007-04-25,1881.33,1883.58,1859.06,3025889505531.0,207720364.0
2007-04-24,1858.87,1863.76,1844.05,2989759605866.0,0.0
2007-04-23,1850.18,1854.75,1844.8,2975791008587.0,0.0
2007-04-20,1845.89,1856.43,1838.77,2968893218077.0,0.0
2007-04-19,1832.47,1840.28,1819.31,2947314400769.0,0.0
2007-04-18,1832.39,1839.31,1823.29,2947182790611.0,0.0
2007-04-17,1834.91,1838.1,1829.11,2951238188787.0,0.0
2007-04-16,1833.96,1835.68,1823.69,2949700121200.0,0.0
2007-04-13,1816.85,1818.42,1801.89,2922190929618.0,0.0
2007-04-12,1813.49,1814.68,1788.4,2916786074150.0,111214414.0
2007-04-11,1798.09,1815.73,1793.25,2892007442098.0,46615114.0
2007-04-10,1816.93,1816.93,1806.91,2922305575915.0,0.0
2007-04-09,1808.19,1819.04,1805.09,2908251160482.0,0.0
2007-04-05,1812.94,1812.94,1798.53,2915890925325.0,0.0
2007-04-04,1801.74,1804.54,1795.0,2897876775095.0,0.0
2007-04-03,1796.31,1801.9,1781.89,2889149918755.0,0.0
2007-04-02,1773.33,1779.3,1761.65,2852190820086.0,0.0
2007-03-30,1772.36,1783.33,1758.1,2850626892513.0,0.0
2007-03-29,1771.72,1783.48,1753.43,2849595792918.0,0.0
2007-03-28,1770.54,1789.65,1770.54,2847697689833.0,262357487.0
2007-03-27,1789.93,1798.89,1787.98,2879444012526.0,0.0
2007-03-26,1802.95,1802.95,1774.96,2900377214971.0,0.0
2007-03-23,1794.04,1804.63,1792.74,2886054978860.0,10972906.0
2007-03-22,1799.75,1807.43,1793.38,2895240361985.0,0.0
2007-03-21,1806.35,1806.35,1763.54,2905855770812.0,0.0
2007-03-20,1767.25,1772.74,1757.94,2842957335154.0,0.0
2007-03-19,1758.23,1764.37,1747.05,2828934314320.0,0.0
2007-03-16,1742.23,1750.39,1733.58,2795876890707.0,0.0
2007-03-15,1744.87,1749.58,1737.04,2800109551150.0,0.0
2007-03-14,1743.15,1743.15,1711.28,2797348119619.0,0.0
2007-03-13,1722.48,1756.22,1722.48,2764169900372.0,24115996.0
2007-03-12,1756.42,1758.49,1742.05,2818649381311.0,0.0
2007-03-09,1744.74,1760.96,1734.35,2799900932305.0,0.0
2007-03-08,1746.43,1757.52,1741.47,2802614656190.0,13367065.0
2007-03-07,1736.1,1746.86,1733.82,2791083465839.0,56526392.0
2007-03-06,1743.1,1747.21,1727.12,2802337423745.0,0.0
2007-03-05,1712.94,1739.05,1710.97,2753857783496.0,0.0
2007-03-02,1726.03,1752.86,1726.03,2774895070391.0,0.0
2007-03-01,1753.45,1768.96,1717.95,2818978236396.0,32838673.0
2007-02-28,1761.65,1778.17,1746.29,2832164830172.0,449260894.0
2007-02-27,1756.27,1808.08,1750.7,2822380311312.0,27360205.0
2007-02-26,1830.59,1849.09,1819.76,2941809957983.0,0.0
2007-02-23,1839.77,1846.77,1832.4,2956563496260.0,0.0
2007-02-22,1846.34,1851.47,1832.6,2967120189607.0,56925107.0
2007-02-21,1839.13,1839.13,1824.53,2955530579928.0,19407891.0
2007-02-20,1833.71,1835.31,1808.11,2946827544854.0,0.0
2007-02-16,1821.49,1823.37,1813.9,2927179268115.0,90489040.0
2007-02-15,1823.41,1824.09,1813.07,2930271638883.0,0.0
2007-02-14,1814.98,1818.55,1792.29,2916720692255.0,236242944.0
2007-02-13,1783.82,1789.98,1778.66,2867237850065.0,757126881.0
2007-02-12,1778.42,1787.11,1774.25,2858555447830.0,148245196.0
2007-02-09,1785.53,1819.3,1780.44,2869981056232.0,0.0
2007-02-08,1810.54,1814.48,1800.63,2910173353409.0,0.0
2007-02-07,1810.95,1816.77,1796.18,2910844136594.0,0.0
2007-02-06,1793.06,1800.05,1776.51,2878959322293.0,0.0
2007-02-05,1795.39,1804.4,1789.72,2882701125708.0,502081097.0
2007-02-02,1798.13,1800.39,1788.97,2887109846166.0,141119330.0
2007-02-01,1791.45,1806.81,1785.54,2876376248318.0,0.0
2007-01-31,1792.28,1798.49,1764.63,2875556008062.0,0.0
2007-01-30,1777.76,1782.21,1772.03,2853510637089.0,142365702.0
2007-01-29,1775.08,1786.97,1767.09,2849220515317.0,0.0
2007-01-26,1772.97,1784.82,1763.3,2845828452107.0,0.0
2007-01-25,1777.75,1810.24,1774.58,2853508718789.0,0.0
2007-01-24,1802.63,1803.46,1781.82,2893443906298.0,142902040.0
2007-01-23,1773.4,1790.07,1771.44,2846524716357.0,0.0
2007-01-22,1779.02,1800.53,1771.24,2855536755998.0,0.0
2007-01-19,1796.81,1802.22,1787.52,2884088997751.0,0.0
2007-01-18,1793.68,1824.34,1789.39,2879075120632.0,0.0
2007-01-17,1827.68,1843.07,1824.74,2933646549644.0,0.0
2007-01-16,1842.44,1847.54,1836.83,2957331756119.0,0.0
2007-01-12,1844.81,1845.68,1830.34,2961133081928.0,0.0
2007-01-11,1834.86,1840.88,1818.09,2945171506614.0,0.0
2007-01-10,1816.15,1817.22,1784.28,2915138921094.0,46292477.0
2007-01-09,1795.63,1802.44,1776.73,2882200008976.0,0.0
2007-01-08,1787.14,1795.45,1776.99,2868573365782.0,0.0
2007-01-05,1785.3,1787.79,1770.29,2865624705391.0,0.0
2007-01-04,1792.91,1799.07,1757.0,2877834175429.0,0.0
2007-01-03,1759.37,1793.05,1731.71,2824003425561.0,0.0
2006-12-29,1756.9,1774.64,1755.04,2820036130404.0,0.0
2006-12-28,1758.94,1765.06,1752.64,2823307896377.0,0.0
2006-12-27,1763.41,1766.15,1754.87,2830483162619.0,0.0
2006-12-26,1753.55,1754.7,1746.07,2814657262039.0,11014728.0
2006-12-22,1748.61,1765.98,1748.61,2806735274312.0,0.0
2006-12-21,1766.28,1781.51,1759.08,2835083334721.0,0.0
2006-12-20,1777.92,1795.41,1777.92,2853771330372.0,0.0
2006-12-19,1785.12,1792.78,1766.35,2865331812660.0,21788526.0
2006-12-18,1790.99,1820.94,1783.24,2874753617898.0,0.0
2006-12-15,1808.56,1821.18,1805.45,2897943027478.0,0.0
2006-12-14,1803.41,1811.08,1786.52,2889683915330.0,1049853802.0
2006-12-13,1783.44,1793.86,1774.05,2857683433047.0,0.0
2006-12-12,1781.97,1794.05,1771.3,2855331586466.0,25203530.0
2006-12-11,1791.74,1803.38,1779.65,2862770028437.0,0.0
2006-12-08,1786.21,1799.22,1767.83,2853935749544.0,13318199.0
2006-12-07,1777.46,1808.2,1777.2,2839964109425.0,0.0
2006-12-06,1799.13,1804.88,1792.29,2874586320451.0,56636671.0
2006-12-05,1804.85,1810.82,1797.37,2881420230221.0,449081637.0
2006-12-04,1799.93,1808.12,1782.13,2873566010778.0,15856214.0
2006-12-01,1775.12,1793.31,1760.01,2833961858995.0,32838673.0
2006-11-30,1791.25,1800.47,1781.49,2859711744553.0,0.0
2006-11-29,1792.77,1796.5,1776.1,2862138867050.0,257379472.0
2006-11-28,1780.34,1782.65,1763.34,2842291891788.0,0.0
2006-11-27,1775.17,1813.92,1775.17,2834044773687.0,0.0
2006-11-24,1815.53,1824.21,1805.39,2898479160758.0,35964783.0
2006-11-22,1819.76,1820.2,1800.72,2905231806367.0,0.0
2006-11-21,1808.88,1809.8,1800.3,2887852602944.0,0.0
2006-11-20,1803.81,1808.71,1790.47,2879764848473.0,0.0
2006-11-17,1800.67,1800.9,1788.05,2875984285372.0,131678768.0
2006-11-16,1801.97,1806.0,1790.96,2878057474179.0,0.0
2006-11-15,1793.82,1804.88,1786.71,2865050376937.0,165175916.0
2006-11-14,1787.23,1787.88,1759.24,2853808314047.0,711837283.0
2006-11-13,1768.0,1770.54,1749.52,2823099984798.0,130533881.0
2006-11-10,1751.11,1751.11,1736.39,2796142726788.0,76949516.0
2006-11-09,1740.14,1762.95,1736.66,2778627763932.0,0.0
2006-11-08,1749.75,1757.18,1728.35,2793961393663.0,0.0
2006-11-07,1741.53,1752.95,1728.27,2780843251244.0,0.0
2006-11-06,1732.26,1736.54,1712.03,2766032580122.0,83909829.0
2006-11-03,1703.98,1716.65,1693.19,2720881757401.0,379396562.0
2006-11-02,1710.17,1714.37,1698.6,2730771359800.0,0.0
2006-11-01,1707.65,1739.79,1702.18,2726741486375.0,0.0
2006-10-31,1732.54,1739.33,1722.15,2765826335590.0,0.0
2006-10-30,1727.8,1735.02,1711.85,2758258337429.0,142387028.0
2006-10-27,1717.61,1741.61,1712.76,2741985241923.0,0.0
2006-10-26,1744.07,1745.79,1718.53,2784232662965.0,0.0
2006-10-25,1726.76,1729.9,1711.68,2756600032781.0,122164647.0
2006-10-24,1713.88,1726.78,1706.22,2736037998238.0,0.0
2006-10-23,1725.93,1732.52,1702.58,2738102164908.0,0.0
2006-10-20,1709.58,1713.45,1695.21,2712164000785.0,0.0
2006-10-19,1706.37,1713.43,1693.19,2707082762984.0,0.0
2006-10-18,1700.75,1721.43,1695.37,2698165925790.0,0.0
2006-10-17,1709.61,1718.1,1699.88,2712219491714.0,0.0
2006-10-16,1727.61,1733.73,1725.7,2740774490692.0,0.0
2006-10-13,1727.21,1729.26,1714.58,2740132193167.0,0.0
2006-10-12,1718.54,1718.72,1697.47,2726380747571.0,0.0
2006-10-11,1691.28,1701.58,1675.98,2683134696068.0,39012108.0
2006-10-10,1693.29,1698.26,1681.44,2688995602550.0,0.0
2006-10-09,1691.08,1698.38,1681.64,2685490796476.0,0.0
2006-10-06,1684.88,1690.8,1678.55,2675652211508.0,0.0
2006-10-05,1689.43,1690.41,1676.08,2682873771008.0,0.0
2006-10-04,1681.14,1681.14,1634.23,2669704382166.0,0.0
2006-10-03,1640.29,1646.74,1623.07,2605815428992.0,0.0
2006-10-02,1632.81,1655.67,1631.36,2593934177823.0,0.0
2006-09-29,1654.13,1666.03,1653.74,2627794577996.0,0.0
2006-09-28,1661.59,1663.28,1645.2,2639648210362.0,0.0
2006-09-27,1655.67,1665.61,1648.14,2630249863717.0,9708401.0
2006-09-26,1659.2,1659.6,1644.29,2635855775042.0,0.0
2006-09-25,1650.37,1653.86,1615.14,2621829261203.0,0.0
2006-09-22,1622.37,1633.15,1615.98,2577349502015.0,0.0
2006-09-21,1634.87,1654.4,1631.29,2597195626329.0,0.0
2006-09-20,1645.35,1648.9,1635.28,2613851482341.0,0.0
2006-09-19,1621.07,1638.08,1608.51,2575271412982.0,0.0
2006-09-18,1632.17,1643.53,1625.8,2592905995445.0,0.0
2006-09-15,1632.44,1645.6,1627.54,2606500956306.0,0.0
2006-09-14,1625.98,1629.27,1617.97,2596177236511.0,0.0
2006-09-13,1623.99,1625.55,1611.98,2593011192877.0,0.0
2006-09-12,1615.75,1617.55,1584.85,2579844043885.0,26029878.0
2006-09-11,1583.78,1591.12,1558.17,2528797221874.0,0.0
2006-09-08,1574.71,1578.12,1564.55,2514330313517.0,13268045.0
2006-09-07,1564.84,1581.44,1560.05,2498566781155.0,0.0
2006-09-06,1572.2,1592.89,1570.42,2510311454028.0,66633447.0
2006-09-05,1603.69,1605.02,1580.21,2560598387249.0,0.0
2006-09-01,1589.47,1593.66,1581.91,2537883150480.0,0.0
2006-08-31,1579.73,1586.6,1576.33,2522332349239.0,0.0
2006-08-30,1581.95,1583.77,1570.15,2525878635588.0,41288107.0
2006-08-29,1573.65,1575.45,1552.4,2512635117391.0,0.0
2006-08-28,1570.29,1574.45,1556.52,2507260866093.0,0.0
2006-08-25,1557.7,1570.34,1548.01,2487155348825.0,0.0
2006-08-24,1555.19,1558.94,1542.57,2483147046773.0,36397348.0
2006-08-23,1550.41,1571.48,1543.86,2475517513590.0,455680493.0
2006-08-22,1563.43,1577.54,1555.98,2496318870522.0,0.0
2006-08-21,1561.12,1567.5,1556.28,2492627878743.0,0.0
2006-08-18,1576.46,1578.35,1557.89,2517124344195.0,0.0
2006-08-17,1573.59,1584.72,1562.62,2512527642409.0,185929366.0
2006-08-16,1570.06,1570.06,1539.59,2506893260736.0,105307630.0
2006-08-15,1534.43,1534.78,1508.94,2450327797217.0,669489989.0
2006-08-14,1494.33,1515.68,1493.74,2386304377952.0,77041289.0
2006-08-11,1486.74,1491.97,1479.69,2374176924139.0,131707769.0
2006-08-10,1496.28,1499.93,1478.2,2389419660452.0,0.0
2006-08-09,1485.64,1517.9,1482.49,2372428043251.0,0.0
2006-08-08,1484.8,1500.76,1476.48,2371086279994.0,0.0
2006-08-07,1494.13,1501.43,1487.19,2385982195031.0,0.0
2006-08-04,1503.84,1530.04,1490.16,2401484818605.0,0.0
2006-08-03,1510.6,1518.41,1484.6,2412284044569.0,382619592.0
2006-08-02,1500.48,1510.51,1490.41,2396124621906.0,114344435.0
2006-08-01,1484.94,1498.17,1476.06,2373900665822.0,78672889.0
2006-07-31,1509.43,1517.86,1501.78,2413062183250.0,0.0
2006-07-28,1510.3,1511.0,1485.96,2414445584955.0,168891912.0
2006-07-27,1478.53,1506.75,1475.91,2363660649131.0,0.0
2006-07-26,1487.88,1499.43,1474.67,2378607675112.0,7818093.0
2006-07-25,1489.52,1494.14,1475.12,2381224211065.0,0.0
2006-07-24,1482.34,1482.34,1457.11,2369754970724.0,0.0
2006-07-21,1451.88,1463.44,1450.24,2321057016635.0,0.0
2006-07-20,1466.89,1497.14,1466.27,2345045855313.0,0.0
2006-07-19,1490.6,1498.32,1467.3,2382949642491.0,0.0
2006-07-18,1472.34,1477.8,1446.77,2353755171590.0,0.0
2006-07-17,1468.5,1475.21,1459.9,2347628683245.0,0.0
2006-07-14,1462.17,1480.31,1456.38,2337497730406.0,0.0
2006-07-13,1478.16,1506.53,1478.13,2363062048931.0,0.0
2006-07-12,1501.46,1533.06,1499.77,2400315035623.0,225426562.0
2006-07-11,1533.06,1534.97,1508.91,2450838443995.0,0.0
2006-07-10,1520.9,1543.12,1513.47,2431395406162.0,0.0
2006-07-07,1533.71,1553.09,1529.4,2451865112597.0,0.0
2006-07-06,1551.55,1564.96,1547.28,2480395056586.0,0.0
2006-07-05,1553.95,1586.25,1550.58,2484234200445.0,0.0
2006-07-03,1586.25,1586.44,1575.23,2535865721737.0,0.0
2006-06-30,1575.23,1590.83,1574.38,2518243358451.0,0.0
2006-06-29,1585.56,1585.56,1538.25,2534754500712.0,0.0
2006-06-28,1538.25,1538.65,1520.93,2459123813127.0,0.0
2006-06-27,1527.0,1559.19,1525.89,2441146722802.0,0.0
2006-06-26,1556.17,1561.47,1549.13,2487777838444.0,0.0
2006-06-23,1551.05,1566.9,1544.11,2479592016074.0,0.0
2006-06-22,1554.49,1573.67,1546.12,2485084574789.0,9965335.0
2006-06-21,1573.56,1585.88,1548.32,2515573096495.0,0.0
2006-06-20,1548.32,1565.17,1544.3,2475230919994.0,0.0
2006-06-19,1548.94,1568.89,1543.85,2476218478265.0,0.0
2006-06-16,1562.84,1573.08,1554.83,2502477649735.0,0.0
2006-06-15,1573.08,1576.79,1530.26,2518881807152.0,0.0
2006-06-14,1530.26,1531.59,1512.98,2450308855164.0,81577582.0
2006-06-13,1516.85,1536.5,1511.53,2428843088265.0,26227436.0
2006-06-12,1520.31,1555.09,1520.29,2434378543646.0,0.0
2006-06-09,1550.97,1575.12,1550.14,2483473607710.0,0.0
2006-06-08,1561.55,1566.59,1525.78,2500412330007.0,21869180.0
2006-06-07,1565.22,1592.37,1563.95,2506301908748.0,66417142.0
2006-06-06,1575.39,1583.9,1560.23,2522575300492.0,0.0
2006-06-05,1577.5,1612.9,1577.49,2525951088026.0,0.0
2006-06-02,1612.9,1626.29,1599.17,2582648886075.0,0.0
2006-06-01,1616.57,1616.57,1579.58,2588520532340.0,0.0
2006-05-31,1579.58,1587.78,1568.22,2529292857522.0,0.0
2006-05-30,1571.29,1606.37,1571.29,2516015235873.0,68751104.0
2006-05-26,1606.37,1606.46,1595.29,2572190062798.0,0.0
2006-05-25,1599.68,1600.22,1579.24,2561481713113.0,0.0
2006-05-24,1580.18,1586.62,1554.76,2530248029758.0,487153222.0
2006-05-23,1569.01,1601.75,1569.01,2507082817168.0,0.0
2006-05-22,1584.57,1595.06,1571.06,2531951514373.0,0.0
2006-05-19,1600.86,1604.48,1575.81,2557981969232.0,0.0
2006-05-18,1587.11,1612.53,1587.04,2535997881744.0,0.0
2006-05-17,1598.91,1618.85,1595.62,2554864404680.0,0.0
2006-05-16,1623.69,1637.7,1617.97,2594450288005.0,183704812.0
2006-05-15,1634.78,1640.1,1619.26,2612179573938.0,601224682.0
2006-05-12,1635.81,1652.26,1634.65,2613815453257.0,76251936.0
2006-05-11,1657.48,1694.47,1653.79,2648442112985.0,159984578.0
2006-05-10,1694.82,1707.38,1690.9,2708116397882.0,0.0
2006-05-09,1711.17,1715.73,1708.03,2734239499731.0,0.0
2006-05-08,1715.23,1721.13,1712.18,2740723295782.0,138178754.0
2006-05-05,1713.84,1716.19,1706.33,2745245486487.0,71532139.0
2006-05-04,1701.03,1707.36,1688.41,2724737315273.0,0.0
2006-05-03,1686.3,1693.52,1679.26,2701135807955.0,386960814.0
2006-05-02,1689.93,1697.18,1686.65,2706253841294.0,0.0
2006-05-01,1686.61,1709.44,1680.52,2700941546132.0,0.0
2006-04-28,1700.71,1717.49,1699.51,2723510939833.0,0.0
2006-04-27,1717.14,1727.79,1688.25,2749825038697.0,108231410.0
2006-04-26,1702.2,1710.0,1696.5,2725899897693.0,122958049.0
2006-04-25,1701.47,1711.35,1694.52,2725986267334.0,0.0
2006-04-24,1706.44,1711.04,1697.0,2733943510962.0,0.0
2006-04-21,1709.02,1737.2,1701.57,2738078367673.0,0.0
2006-04-20,1728.9,1741.35,1724.62,2769921601288.0,0.0
2006-04-19,1734.04,1734.1,1720.64,2793808415984.0,0.0
2006-04-18,1726.64,1730.33,1699.0,2772522368958.0,0.0
2006-04-17,1694.32,1716.72,1684.35,2720627873716.0,0.0
2006-04-13,1712.07,1721.05,1700.55,2749126330345.0,0.0
2006-04-12,1704.75,1710.92,1701.29,2737377111349.0,0.0
2006-04-11,1704.4,1725.66,1696.67,2736822587324.0,129837666.0
2006-04-10,1718.86,1727.82,1712.47,2760033706487.0,0.0
2006-04-07,1723.03,1750.23,1720.62,2766725395878.0,0.0
2006-04-06,1739.2,1745.68,1727.14,2792691945742.0,0.0
2006-04-05,1732.74,1735.13,1717.28,2782322254754.0,0.0
2006-04-04,1716.55,1720.43,1705.27,2755444585068.0,0.0
2006-04-03,1706.77,1723.06,1704.92,2739741787423.0,0.0
2006-03-31,1703.66,1715.62,1701.86,2734758028163.0,0.0
2006-03-30,1708.68,1720.2,1700.15,2742819491728.0,0.0
2006-03-29,1703.84,1711.26,1674.88,2735045761322.0,202272513.0
2006-03-28,1673.03,1694.6,1667.95,2684609469305.0,0.0
2006-03-27,1680.63,1687.54,1678.05,2696804752786.0,0.0
2006-03-24,1679.81,1687.56,1669.17,2695488833079.0,0.0
2006-03-23,1670.73,1676.28,1660.82,2680921978113.0,9925074.0
2006-03-22,1676.32,1678.73,1662.56,2689877741110.0,0.0
2006-03-21,1672.47,1707.69,1671.2,2683710541099.0,0.0
2006-03-20,1688.98,1695.04,1684.16,2710193187631.0,0.0
2006-03-17,1685.66,1690.96,1676.63,2703671089810.0,0.0
2006-03-16,1679.05,1703.11,1679.05,2693059265059.0,0.0
2006-03-15,1694.46,1694.9,1680.06,2717780353220.0,0.0
2006-03-14,1681.15,1682.93,1650.93,2696432110666.0,0.0
2006-03-13,1653.79,1663.73,1650.94,2652556356040.0,13113718.0
2006-03-10,1648.23,1657.31,1634.25,2643636296266.0,0.0
2006-03-09,1645.09,1671.84,1644.86,2638600116272.0,0.0
2006-03-08,1660.35,1668.06,1646.03,2663073012885.0,41270969.0
2006-03-07,1661.02,1668.82,1652.59,2664148567764.0,25220128.0
2006-03-06,1669.94,1691.11,1665.37,2678451285338.0,54520766.0
2006-03-03,1684.32,1706.41,1682.71,2697440337283.0,0.0
2006-03-02,1693.78,1699.72,1683.38,2712594933568.0,0.0
2006-03-01,1694.58,1697.25,1672.6,2713882927124.0,0.0
2006-02-28,1670.57,1695.35,1665.63,2675429621331.0,0.0
2006-02-27,1695.66,1701.1,1680.43,2715607737007.0,25473061.0
2006-02-24,1676.5,1678.15,1666.97,2684922218572.0,0.0
2006-02-23,1672.29,1687.59,1669.81,2678174784721.0,0.0
2006-02-22,1677.52,1684.15,1653.68,2686554974751.0,351298987.0
2006-02-21,1655.68,1676.93,1650.94,2651580994516.0,0.0
2006-02-17,1675.21,1684.21,1674.89,2682860539817.0,0.0
2006-02-16,1688.61,1688.61,1672.93,2704316154073.0,0.0
2006-02-15,1673.15,1676.14,1655.22,2679563526086.0,799574544.0
2006-02-14,1661.95,1666.91,1643.17,2661627186998.0,47283703.0
2006-02-13,1645.83,1655.81,1638.53,2635807526474.0,53924026.0
2006-02-10,1663.75,1668.72,1637.26,2664500250404.0,0.0
2006-02-09,1654.08,1681.92,1652.09,2649024921876.0,107856008.0
2006-02-08,1670.47,1672.44,1654.03,2675262199690.0,0.0
2006-02-07,1651.84,1663.99,1644.84,2645425934788.0,53715189.0
2006-02-06,1657.54,1667.48,1650.99,2654566303563.0,60793778.0
2006-02-03,1664.53,1676.18,1658.38,2665751728625.0,529047311.0
2006-02-02,1685.77,1711.15,1684.67,2699774384087.0,0.0
2006-02-01,1713.02,1714.28,1695.83,2743409034599.0,0.0
2006-01-31,1710.75,1717.95,1700.34,2742966866698.0,62361963.0
2006-01-30,1713.45,1720.88,1711.42,2747294622230.0,108057877.0
2006-01-27,1711.11,1722.93,1697.88,2743538995574.0,0.0
2006-01-26,1690.49,1694.63,1677.25,2710488078018.0,0.0
2006-01-25,1677.0,1694.54,1670.33,2688857684325.0,122768169.0
2006-01-24,1686.22,1695.41,1680.61,2703639283328.0,0.0
2006-01-23,1676.3,1685.67,1670.47,2687734541565.0,0.0
2006-01-20,1676.38,1727.02,1674.32,2687863142393.0,0.0
2006-01-19,1729.92,1740.59,1720.56,2773696844168.0,0.0
2006-01-18,1716.62,1726.28,1707.75,2752379858318.0,0.0
2006-01-17,1736.39,1739.25,1728.62,2784644291667.0,0.0
2006-01-13,1746.78,1750.27,1738.01,2801297126431.0,0.0
2006-01-12,1747.35,1760.12,1742.85,2802217741387.0,0.0
2006-01-11,1758.24,1761.46,1743.85,2819677497338.0,538287390.0
2006-01-10,1744.02,1744.47,1730.25,2797380158321.0,0.0
2006-01-09,1741.9,1745.12,1729.6,2793982529963.0,0.0
2006-01-06,1734.99,1735.5,1710.86,2788380069029.0,0.0
2006-01-05,1705.29,1707.71,1697.33,2740651400690.0,0.0
2006-01-04,1695.83,1696.83,1681.85,2725445217349.0,0.0
2006-01-03,1679.93,1686.59,1633.62,2687568828533.0,0.0
2005-12-30,1645.2,1649.9,1641.86,2632014056521.0,0.0
2005-12-29,1655.36,1671.32,1653.53,2648264128092.0,0.0
2005-12-28,1667.1,1674.07,1662.09,2667046740395.0,0.0
2005-12-27,1668.37,1693.58,1666.46,2668210276977.0,0.0
2005-12-23,1682.92,1690.41,1679.28,2691478558360.0,0.0
2005-12-22,1683.35,1685.49,1671.78,2692159265418.0,9925074.0
2005-12-21,1670.61,1682.84,1665.34,2671789921677.0,0.0
2005-12-20,1665.07,1672.47,1657.71,2662927725866.0,0.0
2005-12-19,1664.36,1694.65,1663.56,2661799007061.0,0.0
2005-12-16,1688.68,1704.38,1688.26,2559701300251.0,0.0
2005-12-15,1701.7,1705.93,1688.07,2579432640571.0,721899902.0
2005-12-14,1698.98,1707.74,1692.44,2575317245515.0,0.0
2005-12-13,1705.77,1711.83,1693.9,2585607987723.0,0.0
2005-12-12,1698.35,1701.27,1691.22,2574357571681.0,0.0
2005-12-09,1692.62,1694.13,1679.22,2565672206783.0,0.0
2005-12-08,1685.59,1702.84,1674.74,2555020757129.0,0.0
2005-12-07,1697.04,1706.12,1688.9,2572367517862.0,41315726.0
2005-12-06,1701.35,1716.65,1700.16,2578900905668.0,0.0
2005-12-05,1694.77,1704.94,1689.6,2568927172756.0,349674221.0
